Host_protein	Pathogen_Protein	Host_taxid	Pathogen_taxid
P15144	Q86UP2	taxid:9606	taxid:9606
P15144	Q8N766	taxid:9606	taxid:9606
P15144	Q8N9N7	taxid:9606	taxid:9606
P15144	Q8NEN9	taxid:9606	taxid:9606
P15144	Q8NF37	taxid:9606	taxid:9606
P15144	Q8NFP9	taxid:9606	taxid:9606
P15144	Q8NHP6	taxid:9606	taxid:9606
P15144	Q8TAB3	taxid:9606	taxid:9606
P15144	Q8TEM1	taxid:9606	taxid:9606
P15144	Q8TEM1	taxid:9606	taxid:9606
P15144	Q8TEX9	taxid:9606	taxid:9606
P15144	Q8WXH0	taxid:9606	taxid:9606
P15144	Q92953	taxid:9606	taxid:9606
P15144	Q93008	taxid:9606	taxid:9606
P15144	Q96A33	taxid:9606	taxid:9606
P15144	Q96A49	taxid:9606	taxid:9606
P15144	Q96A65	taxid:9606	taxid:9606
P15144	Q96AG4	taxid:9606	taxid:9606
P15144	Q96NT0	taxid:9606	taxid:9606
P15144	Q96QD8	taxid:9606	taxid:9606
P15144	Q96QT4	taxid:9606	taxid:9606
P15144	Q96RD7	taxid:9606	taxid:9606
P15144	Q96RU3	taxid:9606	taxid:9606
P15144	Q96S66	taxid:9606	taxid:9606
P15144	Q99618	taxid:9606	taxid:9606
P15144	Q99808	taxid:9606	taxid:9606
P15144	Q99943	taxid:9606	taxid:9606
P15144	Q9BT09	taxid:9606	taxid:9606
P15144	Q9BXF6	taxid:9606	taxid:9606
P15144	Q9BXS4	taxid:9606	taxid:9606
P15144	Q9BYG5	taxid:9606	taxid:9606
P15144	Q9BZF1	taxid:9606	taxid:9606
P15144	Q9BZQ8	taxid:9606	taxid:9606
P15144	Q9C0D3	taxid:9606	taxid:9606
P15144	Q9H0S4	taxid:9606	taxid:9606
P15144	Q9H2K8	taxid:9606	taxid:9606
P15144	Q9H3Q1	taxid:9606	taxid:9606
P15144	Q9H8Y8	taxid:9606	taxid:9606
P15144	Q9H939	taxid:9606	taxid:9606
P15144	Q9HAD4	taxid:9606	taxid:9606
P15144	Q9HBM0	taxid:9606	taxid:9606
P15144	Q9HC07	taxid:9606	taxid:9606
P15144	Q9HCN8	taxid:9606	taxid:9606
P15144	Q9HCU5	taxid:9606	taxid:9606
P15144	Q9HD26	taxid:9606	taxid:9606
P15144	Q9HD45	taxid:9606	taxid:9606
P15144	Q9NQ66	taxid:9606	taxid:9606
P15144	Q9NQC3	taxid:9606	taxid:9606
P15144	Q9NRP0	taxid:9606	taxid:9606
P15144	Q9NS69	taxid:9606	taxid:9606
P15144	Q9NXE4	taxid:9606	taxid:9606
P15144	Q9P035	taxid:9606	taxid:9606
P15144	Q9P0L0	taxid:9606	taxid:9606
P15144	Q9P2E9	taxid:9606	taxid:9606
P15144	Q9UBS4	taxid:9606	taxid:9606
P15144	Q9UIQ6	taxid:9606	taxid:9606
P15144	Q9UKM7	taxid:9606	taxid:9606
P15144	Q9Y4L1	taxid:9606	taxid:9606
P15144	Q9Y4L1	taxid:9606	taxid:9606
P15144	Q9Y679	taxid:9606	taxid:9606
P15151	F5HDD3	taxid:9606	taxid:295027
P15151	F5HE74	taxid:9606	taxid:295027
P15151	O15393	taxid:9606	taxid:9606
P15151	P03470	taxid:9606	taxid:381518
P15151	P0C737	taxid:9606	taxid:82830
P15151	P0DTC3	taxid:9606	taxid:2697049
P15151	P0DTC7-PRO_0000449654	taxid:9606	taxid:2697049
P15151	P0DTC8	taxid:9606	taxid:2697049
P15151	P0DTD8	taxid:9606	taxid:2697049
P15151	Q6RJQ3	taxid:9606	taxid:295027
P15151	Q86T26	taxid:9606	taxid:9606
P15151	Q9NRS4	taxid:9606	taxid:9606
P15151	Q9NRS4	taxid:9606	taxid:9606
P15153	P04578	taxid:9606	taxid:11706
P15153	P0DTD1-PRO_0000449621	taxid:9606	taxid:2697049
P15291	F5H9Z4	taxid:9606	taxid:295027
P15291	F5HF62	taxid:9606	taxid:295027
P15291	P03468	taxid:9606	taxid:211044
P15291	P59632	taxid:9606	taxid:694009
P15311	A3EXD5	taxid:9606	taxid:694008
P15311	A3EXG8	taxid:9606	taxid:694006
P15311	K9N5R3	taxid:9606	taxid:1263720
P15311	K9N638	taxid:9606	taxid:1263720
P15311	K9N7C7	taxid:9606	taxid:1263720
P15311	P03416	taxid:9606	taxid:11142
P15311	P03454	taxid:9606	taxid:381518
P15311	P03470	taxid:9606	taxid:381518
P15311	P05777	taxid:9606	taxid:381518
P15311	P06465	taxid:9606	taxid:10583
P15311	P0C2Q7	taxid:9606	taxid:11133
P15311	P0C6T5	taxid:9606	taxid:694008
P15311	P0C6U2	taxid:9606	taxid:11137
P15311	P0C6U6	taxid:9606	taxid:277944
P15311	P0C6W4	taxid:9606	taxid:694008
P15311	P0C6X1	taxid:9606	taxid:11137
P15311	P0C6X5	taxid:9606	taxid:277944
P15311	P0DTC1	taxid:9606	taxid:2697049
P15311	P0DTC1-PRO_0000449645	taxid:9606	taxid:2697049
P15311	P0DTC2	taxid:9606	taxid:2697049
P15311	P0DTC2	taxid:9606	taxid:2697049
P15311	P0DTC3	taxid:9606	taxid:2697049
P15311	P0DTD1	taxid:9606	taxid:2697049
P15311	P0DTD1-PRO_0000449626	taxid:9606	taxid:2697049
P15311	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
P15311	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
P15311	P0DTD1-PRO_0000449633	taxid:9606	taxid:2697049
P15311	P15682	taxid:9606	taxid:381518
P15311	P59712	taxid:9606	taxid:11133
P15311	Q02915	taxid:9606	taxid:33740
P15311	Q6Q1S2	taxid:9606	taxid:277944
P15311	Q98VG9	taxid:9606	taxid:33734
P15311	Q9DQX6	taxid:9606	taxid:202496
P15336	E7DBL9	taxid:9606	taxid:10390
P15336	P01100	taxid:9606	taxid:9606
P15336	P05412	taxid:9606	taxid:9606
P15336	P0C746	taxid:9606	taxid:11926
P15336	P0C746	taxid:9606	taxid:11926
P15336	P14079	taxid:9606	taxid:11927
P15336	P14079	taxid:9606	taxid:11927
P15336	P15408	taxid:9606	taxid:9606
P15336	P17275	taxid:9606	taxid:9606
P15336	P17535	taxid:9606	taxid:9606
P15336	P17544	taxid:9606	taxid:9606
P15336	P18847	taxid:9606	taxid:9606
P15336	P35638	taxid:9606	taxid:9606
P15336	P53567	taxid:9606	taxid:9606
P15336	Q2HR82	taxid:9606	taxid:868565
P15336	Q9NR55	taxid:9606	taxid:9606
P15336	Q9QR71	taxid:9606	taxid:868565
P15531	K9N796	taxid:9606	taxid:1263720
P15531	P10228	taxid:9606	taxid:10299
P15531	Q69140	taxid:9606	taxid:82830
P15586	P0C737	taxid:9606	taxid:82830
P15586	Q86T26	taxid:9606	taxid:9606
P15586	Q9NRS4	taxid:9606	taxid:9606
P15822	A6YJF2	taxid:9606	taxid:442553
P15822	F5CGQ0	taxid:9606	taxid:997555
P15822	F5HB40	taxid:9606	taxid:295027
P15822	Q0A2H0	taxid:9606	taxid:402527
P15822	Q0A2H1	taxid:9606	taxid:402527
P15822	Q20MH3	taxid:9606	taxid:381518
P15822	Q20MH4	taxid:9606	taxid:381518
P15822	Q2PJP0	taxid:9606	taxid:363744
P15822	Q2PJP1	taxid:9606	taxid:363744
P15822	Q3SBS4	taxid:9606	taxid:329599
P15822	Q6DP93	taxid:9606	taxid:644788
P15822	Q6DP94	taxid:9606	taxid:644788
P15822	Q6QT26	taxid:9606	taxid:261268
P15822	Q6VE52	taxid:9606	taxid:251307
P15822	R9WKI0	taxid:9606	taxid:1343791
P15880	A0A218M2D5	taxid:9606	taxid:11624
P15880	K9N4V7	taxid:9606	taxid:1263720
P15880	P03315-PRO_0000041311	taxid:9606	taxid:11033
P15880	P03427	taxid:9606	taxid:381518
P15880	P03430	taxid:9606	taxid:381518
P15880	P03454	taxid:9606	taxid:381518
P15880	P04620	taxid:9606	taxid:11686
P15880	P05777	taxid:9606	taxid:381518
P15880	P05780	taxid:9606	taxid:381518
P15880	P08411-PRO_0000041229	taxid:9606	taxid:11033
P15880	P08411-PRO_0000446658	taxid:9606	taxid:11033
P15880	P09992	taxid:9606	taxid:11624
P15880	P0DTC9	taxid:9606	taxid:2697049
P15880	P15130	taxid:9606	taxid:11137
P15880	P15659	taxid:9606	taxid:381518
P15880	P19712-PRO_0000038050	taxid:9606	taxid:11097
P15880	P29990-PRO_0000037929	taxid:9606	taxid:31634
P15880	P33469	taxid:9606	taxid:31631
P15880	P59595	taxid:9606	taxid:694009
P15880	Q1HVI8	taxid:9606	taxid:82830
P15880	Q20MH0	taxid:9606	taxid:381518
P15880	Q5MQC6	taxid:9606	taxid:443239
P15880	Q6Q1R8	taxid:9606	taxid:277944
P15880	Q89268	taxid:9606	taxid:648242
P15880	Q8AZK7	taxid:9606	taxid:10377
P15924	P0DTC4	taxid:9606	taxid:2697049
P15924	P0DTC9	taxid:9606	taxid:2697049
P15924	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
P15924	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
P15924	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
P15924	P0DTD1-PRO_0000449626	taxid:9606	taxid:2697049
P15924	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
P15924	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
P15924	Q1K9H5	taxid:9606	taxid:381518
P15954	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
P15954	K9N638-PRO_0000422463	taxid:9606	taxid:1263720
P15954	O14786	taxid:9606	taxid:9606
P15954	O36551	taxid:9606	taxid:37296
P15954	P03129	taxid:9606	taxid:333760
P15954	P06428	taxid:9606	taxid:10579
P15954	P06429	taxid:9606	taxid:10586
P15954	P36817	taxid:9606	taxid:10621
P15954	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
P16070	B8ZX49	taxid:9606	taxid:493803
P16070	B9UPF3	taxid:9606	taxid:10580
P16070	G3CKS7	taxid:9606	taxid:10376
P16070	K9UT94	taxid:9606	taxid:10376
P16070	P03070	taxid:9606	taxid:1891767
P16070	P03246	taxid:9606	taxid:28285
P16070	P06429	taxid:9606	taxid:10586
P16070	P06460	taxid:9606	taxid:10600
P16070	P06461	taxid:9606	taxid:10600
P16070	P06792	taxid:9606	taxid:333761
P16070	P06927	taxid:9606	taxid:333760
P16070	P0C6Z1	taxid:9606	taxid:82830
P16070	P0C737	taxid:9606	taxid:82830
P16070	P0CK50	taxid:9606	taxid:82830
P16070	P0CK57	taxid:9606	taxid:82830
P16070	P0DTC3	taxid:9606	taxid:2697049
P16070	P0DTD8	taxid:9606	taxid:2697049
P16070	Q1HVJ2	taxid:9606	taxid:82830
P16070	Q7TFA1	taxid:9606	taxid:694009
P16219	P0DTC5	taxid:9606	taxid:2697049
P16219	Q80H93	taxid:9606	taxid:694009
P16220	E7DBL9	taxid:9606	taxid:10390
P16220	P0C746	taxid:9606	taxid:11926
P16220	P14079	taxid:9606	taxid:11927
P16220	P14079	taxid:9606	taxid:11927
P16220	P14079	taxid:9606	taxid:11927
P16220	P16220	taxid:9606	taxid:9606
P16220	P17387	taxid:9606	taxid:10585
P16220	Q16649	taxid:9606	taxid:9606
P16220	Q69027	taxid:9606	taxid:928302
P16278	O92597	taxid:9606	taxid:37296
P16278	P03081	taxid:9606	taxid:1891767
P16278	Q77UV1	taxid:9606	taxid:37296
P16401	P03427	taxid:9606	taxid:381518
P16401	P03430	taxid:9606	taxid:381518
P16401	P03470	taxid:9606	taxid:381518
P16401	P09992	taxid:9606	taxid:11624
P16401	P15659	taxid:9606	taxid:381518
P16401	P15682	taxid:9606	taxid:381518
P16402	P0DTD1-PRO_0000449632	taxid:9606	taxid:2697049
P16402	P0DTD8	taxid:9606	taxid:2697049
P16402	Q82506	taxid:9606	taxid:381518
P16402	Q8AZK7	taxid:9606	taxid:10377
P16403	K9N4V7	taxid:9606	taxid:1263720
P16403	P03427	taxid:9606	taxid:381518
P16403	P03430	taxid:9606	taxid:381518
P16403	P03470	taxid:9606	taxid:381518
P16403	P05780	taxid:9606	taxid:381518
P16403	P0DTC9	taxid:9606	taxid:2697049
P16403	P15130	taxid:9606	taxid:11137
P16403	P15682	taxid:9606	taxid:381518
P16403	P33469	taxid:9606	taxid:31631
P16403	P59595	taxid:9606	taxid:694009
P16403	Q20MH3	taxid:9606	taxid:381518
P16403	Q5MQC6	taxid:9606	taxid:443239
P16403	Q6Q1R8	taxid:9606	taxid:277944
P16403	Q89268	taxid:9606	taxid:648242
P16403	Q89733	taxid:9606	taxid:381518
P16435	A0A6B9W2G5	taxid:9606	taxid:2697049
P16435	K9N638-PRO_0000422463	taxid:9606	taxid:1263720
P16435	O14786	taxid:9606	taxid:9606
P16435	P04578	taxid:9606	taxid:11706
P16435	P0DTC3	taxid:9606	taxid:2697049
P16435	P0DTC7	taxid:9606	taxid:2697049
P16435	P0DTC8	taxid:9606	taxid:2697049
P16435	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
P16435	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
P16435	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
P16435	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P16435	P0DTD1-PRO_0000449626	taxid:9606	taxid:2697049
P16435	P29990-PRO_0000037929	taxid:9606	taxid:31634
P16435	Q86T26	taxid:9606	taxid:9606
P16435	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
P16435	Q9NRS4	taxid:9606	taxid:9606
P16615	A0A0C7TUY8	taxid:9606	taxid:10376
P16615	B8ZX49	taxid:9606	taxid:493803
P16615	B9UPF3	taxid:9606	taxid:10580
P16615	G3CKS7	taxid:9606	taxid:10376
P16615	K9UT94	taxid:9606	taxid:10376
P16615	O15393	taxid:9606	taxid:9606
P16615	O92835	taxid:9606	taxid:11060
P16615	P03081	taxid:9606	taxid:1891767
P16615	P03246	taxid:9606	taxid:28285
P16615	P03433	taxid:9606	taxid:211044
P16615	P03496	taxid:9606	taxid:211044
P16615	P04494	taxid:9606	taxid:28285
P16615	P04578	taxid:9606	taxid:11706
P16615	P04578	taxid:9606	taxid:11706
P16615	P04620	taxid:9606	taxid:11686
P16615	P05777	taxid:9606	taxid:381518
P16615	P05780	taxid:9606	taxid:381518
P16615	P06428	taxid:9606	taxid:10579
P16615	P06460	taxid:9606	taxid:10600
P16615	P06461	taxid:9606	taxid:10600
P16615	P06463	taxid:9606	taxid:333761
P16615	P06792	taxid:9606	taxid:333761
P16615	P06821	taxid:9606	taxid:211044
P16615	P06927	taxid:9606	taxid:333760
P16615	P09992	taxid:9606	taxid:11624
P16615	P0C6Z1	taxid:9606	taxid:82830
P16615	P0C737	taxid:9606	taxid:82830
P16615	P0CK48	taxid:9606	taxid:82830
P16615	P0CK50	taxid:9606	taxid:82830
P16615	P0CK57	taxid:9606	taxid:82830
P16615	P0DTC3	taxid:9606	taxid:2697049
P16615	P0DTC5	taxid:9606	taxid:2697049
P16615	P0DTC7	taxid:9606	taxid:2697049
P16615	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
P16615	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P16615	P27487	taxid:9606	taxid:9606
P16615	P29990-PRO_0000037929	taxid:9606	taxid:31634
P16615	Q05322	taxid:9606	taxid:128952
P16615	Q05322	taxid:9606	taxid:128952
P16615	Q1HVD1	taxid:9606	taxid:82830
P16615	Q1HVD3	taxid:9606	taxid:82830
P16615	Q1HVJ0	taxid:9606	taxid:82830
P16615	Q1HVJ2	taxid:9606	taxid:82830
P16615	Q20MH8	taxid:9606	taxid:381518
P16615	Q3KSR4	taxid:9606	taxid:10376
P16615	Q69117	taxid:9606	taxid:10376
P16615	Q77M19	taxid:9606	taxid:132487
P16615	Q86T26	taxid:9606	taxid:9606
P16615	Q89268	taxid:9606	taxid:648242
P16615	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
P16615	Q9NRS4	taxid:9606	taxid:9606
P16615	Q9ULY5	taxid:9606	taxid:9606
P16930	Q6SWD3	taxid:9606	taxid:295027
P16949	P03087	taxid:9606	taxid:1891767
P17096	P03427	taxid:9606	taxid:381518
P17096	P03454	taxid:9606	taxid:381518
P17096	P03470	taxid:9606	taxid:381518
P17096	P05777	taxid:9606	taxid:381518
P17096	P06428	taxid:9606	taxid:10579
P17096	P15682	taxid:9606	taxid:381518
P17096	P36799	taxid:9606	taxid:10614
P17152	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
P17152	A0A288CFT1	taxid:9606	taxid:11706
P17152	H9EJ66	taxid:9606	taxid:277944
P17152	O36551	taxid:9606	taxid:37296
P17152	P05780	taxid:9606	taxid:381518
P17174	P03129	taxid:9606	taxid:333760
P17252	P04591	taxid:9606	taxid:11706
P17252	P16791	taxid:9606	taxid:10360
P17252	P16791	taxid:9606	taxid:10360
P17302	B9UPF3	taxid:9606	taxid:10580
P17302	F5HDE7	taxid:9606	taxid:295027
P17302	F5HE74	taxid:9606	taxid:295027
P17302	F5HHT6	taxid:9606	taxid:295027
P17302	F5HHZ3	taxid:9606	taxid:295027
P17302	P03246	taxid:9606	taxid:28285
P17302	P06428	taxid:9606	taxid:10579
P17302	P06460	taxid:9606	taxid:10600
P17302	P06461	taxid:9606	taxid:10600
P17302	P06792	taxid:9606	taxid:333761
P17302	P06927	taxid:9606	taxid:333760
P17302	P0C737	taxid:9606	taxid:82830
P17302	P0DTD8	taxid:9606	taxid:2697049
P17302	P17385	taxid:9606	taxid:10585
P17302	Q6SW43	taxid:9606	taxid:295027
P17482	P14079	taxid:9606	taxid:11927
P17482	P14079	taxid:9606	taxid:11927
P17568	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
P17568	P29991-PRO_0000037944	taxid:9606	taxid:31635
P17568	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
P17612	K9N7C7-PRO_0000422450	taxid:9606	taxid:1263720
P17612	P03427	taxid:9606	taxid:381518
P17612	P0C6X7-PRO_0000037319	taxid:9606	taxid:694009
P17612	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
P17612	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
P17612	P0DTD2	taxid:9606	taxid:2697049
P17612	P17383	taxid:9606	taxid:10585
P17612	P88944	taxid:9606	taxid:435895
P17612	Q1HVB5	taxid:9606	taxid:82830
P17612	Q1K9H5	taxid:9606	taxid:381518
P17612	Q6SWB7	taxid:9606	taxid:295027
P17612	Q89270	taxid:9606	taxid:648242
P17655	H9XIJ5	taxid:9606	taxid:392809
P17655	Q1HVD3	taxid:9606	taxid:82830
P17655	Q1K9H5	taxid:9606	taxid:381518
P17661	P03317	taxid:9606	taxid:11034
P17661	P0DTD1-PRO_0000449631	taxid:9606	taxid:2697049
P17661	Q9WMX2-PRO_0000037548	taxid:9606	taxid:333284
P17661	Q9WMX2-PRO_0000037548	taxid:9606	taxid:333284
P17844	A0A0C7TBS6	taxid:9606	taxid:10376
P17844	A0A218M2D5	taxid:9606	taxid:11624
P17844	B4URF7	taxid:9606	taxid:381518
P17844	P03315-PRO_0000041311	taxid:9606	taxid:11033
P17844	P03317	taxid:9606	taxid:11034
P17844	P03317	taxid:9606	taxid:11034
P17844	P03427	taxid:9606	taxid:381518
P17844	P03430	taxid:9606	taxid:381518
P17844	P03454	taxid:9606	taxid:381518
P17844	P03470	taxid:9606	taxid:381518
P17844	P04620	taxid:9606	taxid:11686
P17844	P05777	taxid:9606	taxid:381518
P17844	P08411-PRO_0000041229	taxid:9606	taxid:11033
P17844	P08411-PRO_0000446658	taxid:9606	taxid:11033
P17844	P09992	taxid:9606	taxid:11624
P17844	P15659	taxid:9606	taxid:381518
P17844	P15682	taxid:9606	taxid:381518
P17844	P19712-PRO_0000038050	taxid:9606	taxid:11097
P17844	Q1HVI8	taxid:9606	taxid:82830
P17844	Q1K9H2	taxid:9606	taxid:381518
P17844	Q1K9H5	taxid:9606	taxid:381518
P17844	Q1K9H5	taxid:9606	taxid:381518
P17844	Q20MH3	taxid:9606	taxid:381518
P17844	Q8AZK7	taxid:9606	taxid:10377
P17900	P06428	taxid:9606	taxid:10579
P17931	P03427	taxid:9606	taxid:381518
P17931	P03470	taxid:9606	taxid:381518
P17931	P0DTC3	taxid:9606	taxid:2697049
P17931	P0DTD8	taxid:9606	taxid:2697049
P17931	Q05320	taxid:9606	taxid:128952
P17987	A0A218M2D5	taxid:9606	taxid:11624
P17987	F5HG51	taxid:9606	taxid:295027
P17987	P03427	taxid:9606	taxid:381518
P17987	P03431	taxid:9606	taxid:211044
P17987	P03454	taxid:9606	taxid:381518
P17987	P03470	taxid:9606	taxid:381518
P17987	P05777	taxid:9606	taxid:381518
P17987	P05780	taxid:9606	taxid:381518
P17987	P08411-PRO_0000041229	taxid:9606	taxid:11033
P17987	P09992	taxid:9606	taxid:11624
P17987	P15682	taxid:9606	taxid:381518
P17987	P29990-PRO_0000037929	taxid:9606	taxid:31634
P17987	P69723	taxid:9606	taxid:11706
P17987	Q05322	taxid:9606	taxid:128952
P17987	Q1K9H5	taxid:9606	taxid:381518
P17987	Q20MH0	taxid:9606	taxid:381518
P17987	Q77M19	taxid:9606	taxid:132487
P17987	Q89268	taxid:9606	taxid:648242
P17987	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
P18031	A0A6B9W2G5	taxid:9606	taxid:2697049
P18031	B9UPF3	taxid:9606	taxid:10580
P18031	P02786	taxid:9606	taxid:9606
P18031	P06792	taxid:9606	taxid:333761
P18031	P06927	taxid:9606	taxid:333760
P18031	P0C6Z1	taxid:9606	taxid:82830
P18031	P0DTC2	taxid:9606	taxid:2697049
P18031	P0DTC3	taxid:9606	taxid:2697049
P18031	P0DTC5	taxid:9606	taxid:2697049
P18031	P0DTC7	taxid:9606	taxid:2697049
P18031	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P18031	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P18031	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
P18031	P0DTD2	taxid:9606	taxid:2697049
P18031	P27487	taxid:9606	taxid:9606
P18031	Q1K9H5	taxid:9606	taxid:381518
P18031	Q86T26	taxid:9606	taxid:9606
P18031	Q8WXI8	taxid:9606	taxid:9606
P18031	Q9ULY5	taxid:9606	taxid:9606
P18077	A0A218M2D5	taxid:9606	taxid:11624
P18077	F5HC97	taxid:9606	taxid:295027
P18077	P03315-PRO_0000041311	taxid:9606	taxid:11033
P18077	P03427	taxid:9606	taxid:381518
P18077	P03430	taxid:9606	taxid:381518
P18077	P03454	taxid:9606	taxid:381518
P18077	P03470	taxid:9606	taxid:381518
P18077	P03496	taxid:9606	taxid:211044
P18077	P04620	taxid:9606	taxid:11686
P18077	P05777	taxid:9606	taxid:381518
P18077	P08411-PRO_0000041229	taxid:9606	taxid:11033
P18077	P08411-PRO_0000446658	taxid:9606	taxid:11033
P18077	P0DTC5	taxid:9606	taxid:2697049
P18077	P0DTD1-PRO_0000449623	taxid:9606	taxid:2697049
P18077	P15659	taxid:9606	taxid:381518
P18077	P15682	taxid:9606	taxid:381518
P18077	P19712-PRO_0000038050	taxid:9606	taxid:11097
P18077	Q1K9H2	taxid:9606	taxid:381518
P18077	Q6SVX3	taxid:9606	taxid:295027
P18077	Q6SWC4	taxid:9606	taxid:295027
P18077	Q82506	taxid:9606	taxid:381518
P18077	Q89268	taxid:9606	taxid:648242
P18085	A0A6B9W2G5	taxid:9606	taxid:2697049
P18085	B4URE7	taxid:9606	taxid:381518
P18085	P02786	taxid:9606	taxid:9606
P18085	P03452	taxid:9606	taxid:211044
P18085	P03454	taxid:9606	taxid:381518
P18085	P03468	taxid:9606	taxid:211044
P18085	P05777	taxid:9606	taxid:381518
P18085	P05780	taxid:9606	taxid:381518
P18085	P0DTC2	taxid:9606	taxid:2697049
P18085	P0DTC2	taxid:9606	taxid:2697049
P18085	P0DTC3	taxid:9606	taxid:2697049
P18085	P0DTC5	taxid:9606	taxid:2697049
P18085	P0DTC5	taxid:9606	taxid:2697049
P18085	P0DTC7	taxid:9606	taxid:2697049
P18085	P0DTC7	taxid:9606	taxid:2697049
P18085	P0DTC8	taxid:9606	taxid:2697049
P18085	P0DTD1-PRO_0000449621	taxid:9606	taxid:2697049
P18085	P0DTD1-PRO_0000449622	taxid:9606	taxid:2697049
P18085	P0DTD1-PRO_0000449623	taxid:9606	taxid:2697049
P18085	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P18085	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
P18085	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
P18085	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
P18085	P0DTF1	taxid:9606	taxid:2697049
P18085	P29990-PRO_0000037929	taxid:9606	taxid:31634
P18085	Q89268	taxid:9606	taxid:648242
P18124	A0A218M2D5	taxid:9606	taxid:11624
P18124	P03315-PRO_0000041311	taxid:9606	taxid:11033
P18124	P03317	taxid:9606	taxid:11034
P18124	P03427	taxid:9606	taxid:381518
P18124	P03430	taxid:9606	taxid:381518
P18124	P03454	taxid:9606	taxid:381518
P18124	P03470	taxid:9606	taxid:381518
P18124	P05777	taxid:9606	taxid:381518
P18124	P05780	taxid:9606	taxid:381518
P18124	P08411-PRO_0000041229	taxid:9606	taxid:11033
P18124	P08411-PRO_0000446658	taxid:9606	taxid:11033
P18124	P09992	taxid:9606	taxid:11624
P18124	P15659	taxid:9606	taxid:381518
P18124	P15682	taxid:9606	taxid:381518
P18124	P19712-PRO_0000038050	taxid:9606	taxid:11097
P18124	P36801	taxid:9606	taxid:10621
P18124	Q1HVI8	taxid:9606	taxid:82830
P18124	Q77M19	taxid:9606	taxid:132487
P18124	Q82506	taxid:9606	taxid:381518
P18124	Q8AZK7	taxid:9606	taxid:10377
P18206	P0DTC1-PRO_0000449645	taxid:9606	taxid:2697049
P18206	P0DTC9	taxid:9606	taxid:2697049
P18206	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
